sourceId, foundPos,foundPosId, placeRank, placeRatio, ratio1, ratio2, ratio3, params
41, 0.63, 41, 0, 0.63, 0.40, 0.15, 0.35, [250: 20 ]
41, 0.65, 41, 0, 0.65, 0.40, 0.15, 0.40, [250: 20 ]
41, 0.66, 41, 0, 0.66, 0.40, 0.15, 0.45, [250: 20 ]
41, 0.60, 6, 22, 0.57, 0.40, 0.20, 0.00, [250: 20 ]
41, 0.60, 24, 22, 0.58, 0.40, 0.20, 0.05, [250: 20 ]
41, 0.61, 24, 22, 0.60, 0.40, 0.20, 0.10, [250: 20 ]
41, 0.61, 41, 0, 0.61, 0.40, 0.20, 0.15, [250: 20 ]
41, 0.63, 41, 0, 0.63, 0.40, 0.20, 0.20, [250: 20 ]
41, 0.64, 41, 0, 0.64, 0.40, 0.20, 0.25, [250: 20 ]
41, 0.66, 41, 0, 0.66, 0.40, 0.20, 0.30, [250: 20 ]
41, 0.68, 41, 0, 0.68, 0.40, 0.20, 0.35, [250: 20 ]
41, 0.65, 6, 22, 0.61, 0.40, 0.25, 0.00, [250: 20 ]
41, 0.65, 24, 22, 0.63, 0.40, 0.25, 0.05, [250: 20 ]
41, 0.66, 24, 22, 0.64, 0.40, 0.25, 0.10, [250: 20 ]
41, 0.66, 24, 1, 0.66, 0.40, 0.25, 0.15, [250: 20 ]
41, 0.67, 41, 0, 0.67, 0.40, 0.25, 0.20, [250: 20 ]
41, 0.69, 41, 0, 0.69, 0.40, 0.25, 0.25, [250: 20 ]
41, 0.70, 41, 0, 0.70, 0.40, 0.25, 0.30, [250: 20 ]
41, 0.70, 6, 22, 0.65, 0.40, 0.30, 0.00, [250: 20 ]
41, 0.70, 24, 22, 0.67, 0.40, 0.30, 0.05, [250: 20 ]
41, 0.71, 24, 22, 0.69, 0.40, 0.30, 0.10, [250: 20 ]
41, 0.71, 24, 22, 0.70, 0.40, 0.30, 0.15, [250: 20 ]
41, 0.72, 41, 0, 0.72, 0.40, 0.30, 0.20, [250: 20 ]
41, 0.73, 41, 0, 0.73, 0.40, 0.30, 0.25, [250: 20 ]
41, 0.75, 6, 22, 0.70, 0.40, 0.35, 0.00, [250: 20 ]
41, 0.75, 24, 22, 0.71, 0.40, 0.35, 0.05, [250: 20 ]
41, 0.76, 24, 22, 0.73, 0.40, 0.35, 0.10, [250: 20 ]
41, 0.76, 24, 22, 0.74, 0.40, 0.35, 0.15, [250: 20 ]
41, 0.76, 24, 1, 0.76, 0.40, 0.35, 0.20, [250: 20 ]
41, 0.78, 41, 0, 0.78, 0.40, 0.35, 0.25, [250: 20 ]
41, 0.80, 6, 22, 0.74, 0.40, 0.40, 0.00, [250: 20 ]
41, 0.80, 24, 22, 0.76, 0.40, 0.40, 0.05, [250: 20 ]
41, 0.81, 24, 22, 0.77, 0.40, 0.40, 0.10, [250: 20 ]
41, 0.81, 24, 22, 0.79, 0.40, 0.40, 0.15, [250: 20 ]
41, 0.85, 6, 22, 0.79, 0.40, 0.45, 0.00, [250: 20 ]
41, 0.85, 24, 22, 0.80, 0.40, 0.45, 0.05, [250: 20 ]
41, 0.86, 24, 22, 0.82, 0.40, 0.45, 0.10, [250: 20 ]
41, 0.90, 6, 22, 0.83, 0.40, 0.50, 0.00, [250: 20 ]
41, 0.90, 24, 22, 0.85, 0.40, 0.50, 0.05, [250: 20 ]
41, 0.95, 6, 22, 0.87, 0.40, 0.55, 0.00, [250: 20 ]
41, 0.95, 24, 22, 0.89, 0.40, 0.55, 0.05, [250: 20 ]
41, 0.45, 33, 22, 0.44, 0.45, 0.00, 0.00, [250: 20 ]
41, 0.46, 41, 0, 0.46, 0.45, 0.00, 0.05, [250: 20 ]
41, 0.47, 41, 0, 0.47, 0.45, 0.00, 0.10, [250: 20 ]
41, 0.49, 41, 0, 0.49, 0.45, 0.00, 0.15, [250: 20 ]
41, 0.50, 41, 0, 0.50, 0.45, 0.00, 0.20, [250: 20 ]
41, 0.52, 41, 0, 0.52, 0.45, 0.00, 0.25, [250: 20 ]
41, 0.53, 41, 0, 0.53, 0.45, 0.00, 0.30, [250: 20 ]
41, 0.55, 41, 0, 0.55, 0.45, 0.00, 0.35, [250: 20 ]
41, 0.56, 41, 0, 0.56, 0.45, 0.00, 0.40, [250: 20 ]
41, 0.58, 41, 0, 0.58, 0.45, 0.00, 0.45, [250: 20 ]
41, 0.60, 41, 0, 0.60, 0.45, 0.00, 0.50, [250: 20 ]
41, 0.61, 41, 0, 0.61, 0.45, 0.00, 0.55, [250: 20 ]
41, 0.50, 33, 22, 0.49, 0.45, 0.05, 0.00, [250: 20 ]
41, 0.50, 24, 22, 0.50, 0.45, 0.05, 0.05, [250: 20 ]
41, 0.52, 41, 0, 0.52, 0.45, 0.05, 0.10, [250: 20 ]
41, 0.53, 41, 0, 0.53, 0.45, 0.05, 0.15, [250: 20 ]
41, 0.55, 41, 0, 0.55, 0.45, 0.05, 0.20, [250: 20 ]
41, 0.56, 41, 0, 0.56, 0.45, 0.05, 0.25, [250: 20 ]
41, 0.58, 41, 0, 0.58, 0.45, 0.05, 0.30, [250: 20 ]
41, 0.59, 41, 0, 0.59, 0.45, 0.05, 0.35, [250: 20 ]
41, 0.61, 41, 0, 0.61, 0.45, 0.05, 0.40, [250: 20 ]
41, 0.62, 41, 0, 0.62, 0.45, 0.05, 0.45, [250: 20 ]
41, 0.55, 33, 22, 0.53, 0.45, 0.10, 0.00, [250: 20 ]
41, 0.55, 24, 22, 0.54, 0.45, 0.10, 0.05, [250: 20 ]
41, 0.56, 41, 0, 0.56, 0.45, 0.10, 0.10, [250: 20 ]
41, 0.58, 41, 0, 0.58, 0.45, 0.10, 0.15, [250: 20 ]
41, 0.59, 41, 0, 0.59, 0.45, 0.10, 0.20, [250: 20 ]
41, 0.61, 41, 0, 0.61, 0.45, 0.10, 0.25, [250: 20 ]
41, 0.62, 41, 0, 0.62, 0.45, 0.10, 0.30, [250: 20 ]
41, 0.64, 41, 0, 0.64, 0.45, 0.10, 0.35, [250: 20 ]
41, 0.65, 41, 0, 0.65, 0.45, 0.10, 0.40, [250: 20 ]
41, 0.67, 41, 0, 0.67, 0.45, 0.10, 0.45, [250: 20 ]
41, 0.60, 33, 22, 0.57, 0.45, 0.15, 0.00, [250: 20 ]
41, 0.60, 24, 22, 0.59, 0.45, 0.15, 0.05, [250: 20 ]
41, 0.61, 24, 2, 0.60, 0.45, 0.15, 0.10, [250: 20 ]
41, 0.62, 41, 0, 0.62, 0.45, 0.15, 0.15, [250: 20 ]
41, 0.63, 41, 0, 0.63, 0.45, 0.15, 0.20, [250: 20 ]
41, 0.65, 41, 0, 0.65, 0.45, 0.15, 0.25, [250: 20 ]
41, 0.67, 41, 0, 0.67, 0.45, 0.15, 0.30, [250: 20 ]
41, 0.68, 41, 0, 0.68, 0.45, 0.15, 0.35, [250: 20 ]
41, 0.70, 41, 0, 0.70, 0.45, 0.15, 0.40, [250: 20 ]
41, 0.65, 33, 22, 0.62, 0.45, 0.20, 0.00, [250: 20 ]
41, 0.65, 24, 22, 0.63, 0.45, 0.20, 0.05, [250: 20 ]
41, 0.66, 24, 22, 0.65, 0.45, 0.20, 0.10, [250: 20 ]
41, 0.66, 41, 0, 0.66, 0.45, 0.20, 0.15, [250: 20 ]
41, 0.68, 41, 0, 0.68, 0.45, 0.20, 0.20, [250: 20 ]
41, 0.69, 41, 0, 0.69, 0.45, 0.20, 0.25, [250: 20 ]
41, 0.71, 41, 0, 0.71, 0.45, 0.20, 0.30, [250: 20 ]
41, 0.70, 6, 22, 0.66, 0.45, 0.25, 0.00, [250: 20 ]
41, 0.70, 24, 22, 0.68, 0.45, 0.25, 0.05, [250: 20 ]
41, 0.71, 24, 22, 0.69, 0.45, 0.25, 0.10, [250: 20 ]
41, 0.71, 24, 1, 0.71, 0.45, 0.25, 0.15, [250: 20 ]
41, 0.72, 41, 0, 0.72, 0.45, 0.25, 0.20, [250: 20 ]
41, 0.74, 41, 0, 0.74, 0.45, 0.25, 0.25, [250: 20 ]
41, 0.75, 6, 22, 0.70, 0.45, 0.30, 0.00, [250: 20 ]
41, 0.75, 24, 22, 0.72, 0.45, 0.30, 0.05, [250: 20 ]
41, 0.76, 24, 22, 0.73, 0.45, 0.30, 0.10, [250: 20 ]
41, 0.76, 24, 22, 0.75, 0.45, 0.30, 0.15, [250: 20 ]
41, 0.77, 41, 0, 0.77, 0.45, 0.30, 0.20, [250: 20 ]
41, 0.80, 33, 22, 0.75, 0.45, 0.35, 0.00, [250: 20 ]
41, 0.80, 24, 22, 0.76, 0.45, 0.35, 0.05, [250: 20 ]
41, 0.81, 24, 22, 0.78, 0.45, 0.35, 0.10, [250: 20 ]
41, 0.81, 24, 22, 0.79, 0.45, 0.35, 0.15, [250: 20 ]
41, 0.81, 24, 1, 0.81, 0.45, 0.35, 0.20, [250: 20 ]
41, 0.85, 33, 22, 0.79, 0.45, 0.40, 0.00, [250: 20 ]
41, 0.85, 24, 22, 0.81, 0.45, 0.40, 0.05, [250: 20 ]
41, 0.86, 24, 22, 0.82, 0.45, 0.40, 0.10, [250: 20 ]
41, 0.90, 6, 22, 0.84, 0.45, 0.45, 0.00, [250: 20 ]
41, 0.90, 24, 22, 0.85, 0.45, 0.45, 0.05, [250: 20 ]
41, 0.91, 24, 22, 0.87, 0.45, 0.45, 0.10, [250: 20 ]
41, 0.95, 6, 22, 0.88, 0.45, 0.50, 0.00, [250: 20 ]
41, 0.95, 24, 22, 0.89, 0.45, 0.50, 0.05, [250: 20 ]
41, 1.00, 33, 22, 0.92, 0.45, 0.55, 0.00, [250: 20 ]
41, 0.50, 27, 22, 0.49, 0.50, 0.00, 0.00, [250: 20 ]
41, 0.51, 41, 0, 0.51, 0.50, 0.00, 0.05, [250: 20 ]
41, 0.52, 41, 0, 0.52, 0.50, 0.00, 0.10, [250: 20 ]
41, 0.54, 41, 0, 0.54, 0.50, 0.00, 0.15, [250: 20 ]
41, 0.55, 41, 0, 0.55, 0.50, 0.00, 0.20, [250: 20 ]
41, 0.57, 41, 0, 0.57, 0.50, 0.00, 0.25, [250: 20 ]
41, 0.58, 41, 0, 0.58, 0.50, 0.00, 0.30, [250: 20 ]
41, 0.60, 41, 0, 0.60, 0.50, 0.00, 0.35, [250: 20 ]
41, 0.61, 41, 0, 0.61, 0.50, 0.00, 0.40, [250: 20 ]
41, 0.63, 41, 0, 0.63, 0.50, 0.00, 0.45, [250: 20 ]
41, 0.64, 41, 0, 0.64, 0.50, 0.00, 0.50, [250: 20 ]
41, 0.55, 6, 22, 0.53, 0.50, 0.05, 0.00, [250: 20 ]
41, 0.55, 24, 22, 0.55, 0.50, 0.05, 0.05, [250: 20 ]
41, 0.57, 41, 0, 0.57, 0.50, 0.05, 0.10, [250: 20 ]
41, 0.58, 41, 0, 0.58, 0.50, 0.05, 0.15, [250: 20 ]
41, 0.60, 41, 0, 0.60, 0.50, 0.05, 0.20, [250: 20 ]
41, 0.61, 41, 0, 0.61, 0.50, 0.05, 0.25, [250: 20 ]
41, 0.63, 41, 0, 0.63, 0.50, 0.05, 0.30, [250: 20 ]
41, 0.64, 41, 0, 0.64, 0.50, 0.05, 0.35, [250: 20 ]
41, 0.66, 41, 0, 0.66, 0.50, 0.05, 0.40, [250: 20 ]
41, 0.60, 27, 22, 0.58, 0.50, 0.10, 0.00, [250: 20 ]
41, 0.60, 24, 22, 0.59, 0.50, 0.10, 0.05, [250: 20 ]
41, 0.61, 41, 0, 0.61, 0.50, 0.10, 0.10, [250: 20 ]
41, 0.62, 41, 0, 0.62, 0.50, 0.10, 0.15, [250: 20 ]
41, 0.64, 41, 0, 0.64, 0.50, 0.10, 0.20, [250: 20 ]
41, 0.65, 41, 0, 0.65, 0.50, 0.10, 0.25, [250: 20 ]
41, 0.67, 41, 0, 0.67, 0.50, 0.10, 0.30, [250: 20 ]
41, 0.69, 41, 0, 0.69, 0.50, 0.10, 0.35, [250: 20 ]
41, 0.70, 41, 0, 0.70, 0.50, 0.10, 0.40, [250: 20 ]
41, 0.65, 6, 22, 0.62, 0.50, 0.15, 0.00, [250: 20 ]
41, 0.65, 24, 22, 0.64, 0.50, 0.15, 0.05, [250: 20 ]
41, 0.66, 24, 2, 0.65, 0.50, 0.15, 0.10, [250: 20 ]
41, 0.67, 41, 0, 0.67, 0.50, 0.15, 0.15, [250: 20 ]
41, 0.68, 41, 0, 0.68, 0.50, 0.15, 0.20, [250: 20 ]
41, 0.70, 41, 0, 0.70, 0.50, 0.15, 0.25, [250: 20 ]
41, 0.71, 41, 0, 0.71, 0.50, 0.15, 0.30, [250: 20 ]
41, 0.73, 41, 0, 0.73, 0.50, 0.15, 0.35, [250: 20 ]
41, 0.70, 6, 22, 0.67, 0.50, 0.20, 0.00, [250: 20 ]
41, 0.70, 24, 22, 0.68, 0.50, 0.20, 0.05, [250: 20 ]
41, 0.71, 24, 22, 0.70, 0.50, 0.20, 0.10, [250: 20 ]
41, 0.71, 41, 0, 0.71, 0.50, 0.20, 0.15, [250: 20 ]
41, 0.73, 41, 0, 0.73, 0.50, 0.20, 0.20, [250: 20 ]
41, 0.74, 41, 0, 0.74, 0.50, 0.20, 0.25, [250: 20 ]
41, 0.75, 27, 22, 0.71, 0.50, 0.25, 0.00, [250: 20 ]
41, 0.75, 24, 22, 0.72, 0.50, 0.25, 0.05, [250: 20 ]
41, 0.76, 24, 22, 0.74, 0.50, 0.25, 0.10, [250: 20 ]
41, 0.76, 24, 2, 0.76, 0.50, 0.25, 0.15, [250: 20 ]
41, 0.77, 41, 0, 0.77, 0.50, 0.25, 0.20, [250: 20 ]
41, 0.80, 27, 22, 0.75, 0.50, 0.30, 0.00, [250: 20 ]
41, 0.80, 24, 22, 0.77, 0.50, 0.30, 0.05, [250: 20 ]
41, 0.81, 24, 22, 0.78, 0.50, 0.30, 0.10, [250: 20 ]
41, 0.81, 24, 22, 0.80, 0.50, 0.30, 0.15, [250: 20 ]
41, 0.85, 6, 22, 0.80, 0.50, 0.35, 0.00, [250: 20 ]
41, 0.85, 24, 22, 0.81, 0.50, 0.35, 0.05, [250: 20 ]
41, 0.86, 24, 22, 0.83, 0.50, 0.35, 0.10, [250: 20 ]
41, 0.86, 24, 22, 0.84, 0.50, 0.35, 0.15, [250: 20 ]
41, 0.90, 6, 22, 0.84, 0.50, 0.40, 0.00, [250: 20 ]
41, 0.90, 24, 22, 0.86, 0.50, 0.40, 0.05, [250: 20 ]
41, 0.95, 27, 22, 0.88, 0.50, 0.45, 0.00, [250: 20 ]
41, 0.95, 24, 22, 0.90, 0.50, 0.45, 0.05, [250: 20 ]
41, 1.00, 27, 22, 0.93, 0.50, 0.50, 0.00, [250: 20 ]
41, 0.55, 6, 22, 0.54, 0.55, 0.00, 0.00, [250: 20 ]
41, 0.56, 41, 0, 0.56, 0.55, 0.00, 0.05, [250: 20 ]
41, 0.57, 41, 0, 0.57, 0.55, 0.00, 0.10, [250: 20 ]
41, 0.59, 41, 0, 0.59, 0.55, 0.00, 0.15, [250: 20 ]
41, 0.60, 41, 0, 0.60, 0.55, 0.00, 0.20, [250: 20 ]
41, 0.62, 41, 0, 0.62, 0.55, 0.00, 0.25, [250: 20 ]
41, 0.63, 41, 0, 0.63, 0.55, 0.00, 0.30, [250: 20 ]
41, 0.65, 41, 0, 0.65, 0.55, 0.00, 0.35, [250: 20 ]
41, 0.66, 41, 0, 0.66, 0.55, 0.00, 0.40, [250: 20 ]
41, 0.68, 41, 0, 0.68, 0.55, 0.00, 0.45, [250: 20 ]
41, 0.60, 6, 22, 0.58, 0.55, 0.05, 0.00, [250: 20 ]
41, 0.60, 24, 22, 0.60, 0.55, 0.05, 0.05, [250: 20 ]
41, 0.61, 41, 0, 0.61, 0.55, 0.05, 0.10, [250: 20 ]
41, 0.63, 41, 0, 0.63, 0.55, 0.05, 0.15, [250: 20 ]
41, 0.64, 41, 0, 0.64, 0.55, 0.05, 0.20, [250: 20 ]
41, 0.66, 41, 0, 0.66, 0.55, 0.05, 0.25, [250: 20 ]
41, 0.68, 41, 0, 0.68, 0.55, 0.05, 0.30, [250: 20 ]
41, 0.69, 41, 0, 0.69, 0.55, 0.05, 0.35, [250: 20 ]
41, 0.65, 6, 22, 0.63, 0.55, 0.10, 0.00, [250: 20 ]
41, 0.65, 24, 22, 0.64, 0.55, 0.10, 0.05, [250: 20 ]
41, 0.66, 41, 0, 0.66, 0.55, 0.10, 0.10, [250: 20 ]
41, 0.67, 41, 0, 0.67, 0.55, 0.10, 0.15, [250: 20 ]
41, 0.69, 41, 0, 0.69, 0.55, 0.10, 0.20, [250: 20 ]
41, 0.70, 41, 0, 0.70, 0.55, 0.10, 0.25, [250: 20 ]
41, 0.72, 41, 0, 0.72, 0.55, 0.10, 0.30, [250: 20 ]
41, 0.73, 41, 0, 0.73, 0.55, 0.10, 0.35, [250: 20 ]
41, 0.70, 6, 22, 0.67, 0.55, 0.15, 0.00, [250: 20 ]
41, 0.70, 24, 22, 0.69, 0.55, 0.15, 0.05, [250: 20 ]
41, 0.71, 24, 22, 0.70, 0.55, 0.15, 0.10, [250: 20 ]
41, 0.72, 41, 0, 0.72, 0.55, 0.15, 0.15, [250: 20 ]
41, 0.73, 41, 0, 0.73, 0.55, 0.15, 0.20, [250: 20 ]
41, 0.75, 41, 0, 0.75, 0.55, 0.15, 0.25, [250: 20 ]
41, 0.76, 41, 0, 0.76, 0.55, 0.15, 0.30, [250: 20 ]
41, 0.75, 6, 22, 0.71, 0.55, 0.20, 0.00, [250: 20 ]
41, 0.75, 24, 22, 0.73, 0.55, 0.20, 0.05, [250: 20 ]
41, 0.76, 24, 22, 0.75, 0.55, 0.20, 0.10, [250: 20 ]
41, 0.76, 41, 0, 0.76, 0.55, 0.20, 0.15, [250: 20 ]
41, 0.78, 41, 0, 0.78, 0.55, 0.20, 0.20, [250: 20 ]
41, 0.80, 6, 22, 0.76, 0.55, 0.25, 0.00, [250: 20 ]
41, 0.80, 24, 22, 0.77, 0.55, 0.25, 0.05, [250: 20 ]
41, 0.81, 24, 22, 0.79, 0.55, 0.25, 0.10, [250: 20 ]
41, 0.81, 24, 2, 0.80, 0.55, 0.25, 0.15, [250: 20 ]
41, 0.85, 6, 22, 0.80, 0.55, 0.30, 0.00, [250: 20 ]
41, 0.85, 24, 22, 0.82, 0.55, 0.30, 0.05, [250: 20 ]
41, 0.86, 24, 22, 0.83, 0.55, 0.30, 0.10, [250: 20 ]
41, 0.90, 6, 22, 0.85, 0.55, 0.35, 0.00, [250: 20 ]
41, 0.90, 24, 22, 0.86, 0.55, 0.35, 0.05, [250: 20 ]
41, 0.91, 24, 22, 0.88, 0.55, 0.35, 0.10, [250: 20 ]
41, 0.95, 6, 22, 0.89, 0.55, 0.40, 0.00, [250: 20 ]
41, 1.00, 6, 22, 0.93, 0.55, 0.45, 0.00, [250: 20 ]
41, 0.60, 6, 22, 0.59, 0.60, 0.00, 0.00, [250: 20 ]
41, 0.60, 41, 0, 0.60, 0.60, 0.00, 0.05, [250: 20 ]
41, 0.62, 41, 0, 0.62, 0.60, 0.00, 0.10, [250: 20 ]
41, 0.63, 41, 0, 0.63, 0.60, 0.00, 0.15, [250: 20 ]
41, 0.65, 41, 0, 0.65, 0.60, 0.00, 0.20, [250: 20 ]
41, 0.67, 41, 0, 0.67, 0.60, 0.00, 0.25, [250: 20 ]
41, 0.68, 41, 0, 0.68, 0.60, 0.00, 0.30, [250: 20 ]
41, 0.70, 41, 0, 0.70, 0.60, 0.00, 0.35, [250: 20 ]
41, 0.65, 6, 22, 0.63, 0.60, 0.05, 0.00, [250: 20 ]
41, 0.65, 24, 22, 0.65, 0.60, 0.05, 0.05, [250: 20 ]
41, 0.66, 41, 0, 0.66, 0.60, 0.05, 0.10, [250: 20 ]
41, 0.68, 41, 0, 0.68, 0.60, 0.05, 0.15, [250: 20 ]
41, 0.69, 41, 0, 0.69, 0.60, 0.05, 0.20, [250: 20 ]
41, 0.71, 41, 0, 0.71, 0.60, 0.05, 0.25, [250: 20 ]
41, 0.72, 41, 0, 0.72, 0.60, 0.05, 0.30, [250: 20 ]
41, 0.70, 6, 22, 0.68, 0.60, 0.10, 0.00, [250: 20 ]
41, 0.70, 24, 22, 0.69, 0.60, 0.10, 0.05, [250: 20 ]
41, 0.71, 41, 0, 0.71, 0.60, 0.10, 0.10, [250: 20 ]
41, 0.72, 41, 0, 0.72, 0.60, 0.10, 0.15, [250: 20 ]
41, 0.74, 41, 0, 0.74, 0.60, 0.10, 0.20, [250: 20 ]
41, 0.75, 41, 0, 0.75, 0.60, 0.10, 0.25, [250: 20 ]
41, 0.77, 41, 0, 0.77, 0.60, 0.10, 0.30, [250: 20 ]
41, 0.75, 6, 22, 0.72, 0.60, 0.15, 0.00, [250: 20 ]
41, 0.75, 24, 22, 0.74, 0.60, 0.15, 0.05, [250: 20 ]
41, 0.76, 24, 22, 0.75, 0.60, 0.15, 0.10, [250: 20 ]
41, 0.77, 41, 0, 0.77, 0.60, 0.15, 0.15, [250: 20 ]
41, 0.78, 41, 0, 0.78, 0.60, 0.15, 0.20, [250: 20 ]
41, 0.80, 6, 22, 0.76, 0.60, 0.20, 0.00, [250: 20 ]
41, 0.80, 24, 22, 0.78, 0.60, 0.20, 0.05, [250: 20 ]
41, 0.81, 24, 22, 0.79, 0.60, 0.20, 0.10, [250: 20 ]
41, 0.81, 41, 0, 0.81, 0.60, 0.20, 0.15, [250: 20 ]
41, 0.85, 6, 22, 0.81, 0.60, 0.25, 0.00, [250: 20 ]
41, 0.85, 24, 22, 0.82, 0.60, 0.25, 0.05, [250: 20 ]
41, 0.86, 24, 22, 0.84, 0.60, 0.25, 0.10, [250: 20 ]
41, 0.90, 6, 22, 0.85, 0.60, 0.30, 0.00, [250: 20 ]
41, 0.90, 24, 22, 0.87, 0.60, 0.30, 0.05, [250: 20 ]
41, 0.95, 6, 22, 0.89, 0.60, 0.35, 0.00, [250: 20 ]
41, 0.65, 6, 22, 0.64, 0.65, 0.00, 0.00, [250: 20 ]
41, 0.65, 41, 0, 0.65, 0.65, 0.00, 0.05, [250: 20 ]
41, 0.67, 41, 0, 0.67, 0.65, 0.00, 0.10, [250: 20 ]
41, 0.68, 41, 0, 0.68, 0.65, 0.00, 0.15, [250: 20 ]
41, 0.70, 41, 0, 0.70, 0.65, 0.00, 0.20, [250: 20 ]
41, 0.71, 41, 0, 0.71, 0.65, 0.00, 0.25, [250: 20 ]
41, 0.73, 41, 0, 0.73, 0.65, 0.00, 0.30, [250: 20 ]
41, 0.70, 6, 22, 0.68, 0.65, 0.05, 0.00, [250: 20 ]
41, 0.70, 24, 22, 0.70, 0.65, 0.05, 0.05, [250: 20 ]
41, 0.71, 41, 0, 0.71, 0.65, 0.05, 0.10, [250: 20 ]
41, 0.73, 41, 0, 0.73, 0.65, 0.05, 0.15, [250: 20 ]
41, 0.74, 41, 0, 0.74, 0.65, 0.05, 0.20, [250: 20 ]
41, 0.76, 41, 0, 0.76, 0.65, 0.05, 0.25, [250: 20 ]
41, 0.75, 6, 22, 0.73, 0.65, 0.10, 0.00, [250: 20 ]
41, 0.75, 24, 22, 0.74, 0.65, 0.10, 0.05, [250: 20 ]
41, 0.76, 41, 0, 0.76, 0.65, 0.10, 0.10, [250: 20 ]
41, 0.77, 41, 0, 0.77, 0.65, 0.10, 0.15, [250: 20 ]
41, 0.79, 41, 0, 0.79, 0.65, 0.10, 0.20, [250: 20 ]
41, 0.80, 6, 22, 0.77, 0.65, 0.15, 0.00, [250: 20 ]
41, 0.80, 24, 22, 0.78, 0.65, 0.15, 0.05, [250: 20 ]
41, 0.81, 24, 22, 0.80, 0.65, 0.15, 0.10, [250: 20 ]
41, 0.82, 41, 0, 0.82, 0.65, 0.15, 0.15, [250: 20 ]
41, 0.85, 6, 22, 0.81, 0.65, 0.20, 0.00, [250: 20 ]
41, 0.85, 24, 22, 0.83, 0.65, 0.20, 0.05, [250: 20 ]
41, 0.86, 24, 22, 0.84, 0.65, 0.20, 0.10, [250: 20 ]
41, 0.90, 6, 22, 0.86, 0.65, 0.25, 0.00, [250: 20 ]
41, 0.90, 24, 22, 0.87, 0.65, 0.25, 0.05, [250: 20 ]
41, 0.95, 6, 22, 0.90, 0.65, 0.30, 0.00, [250: 20 ]
41, 0.70, 66, 22, 0.69, 0.70, 0.00, 0.00, [250: 20 ]
41, 0.70, 24, 1, 0.70, 0.70, 0.00, 0.05, [250: 20 ]
41, 0.72, 41, 0, 0.72, 0.70, 0.00, 0.10, [250: 20 ]
41, 0.73, 41, 0, 0.73, 0.70, 0.00, 0.15, [250: 20 ]
41, 0.75, 41, 0, 0.75, 0.70, 0.00, 0.20, [250: 20 ]
41, 0.76, 41, 0, 0.76, 0.70, 0.00, 0.25, [250: 20 ]
41, 0.75, 66, 22, 0.73, 0.70, 0.05, 0.00, [250: 20 ]
41, 0.75, 24, 22, 0.75, 0.70, 0.05, 0.05, [250: 20 ]
41, 0.76, 41, 0, 0.76, 0.70, 0.05, 0.10, [250: 20 ]
41, 0.78, 41, 0, 0.78, 0.70, 0.05, 0.15, [250: 20 ]
41, 0.79, 41, 0, 0.79, 0.70, 0.05, 0.20, [250: 20 ]
41, 0.80, 66, 22, 0.77, 0.70, 0.10, 0.00, [250: 20 ]
41, 0.80, 24, 22, 0.79, 0.70, 0.10, 0.05, [250: 20 ]
41, 0.81, 24, 1, 0.81, 0.70, 0.10, 0.10, [250: 20 ]
41, 0.82, 41, 0, 0.82, 0.70, 0.10, 0.15, [250: 20 ]
41, 0.85, 66, 22, 0.82, 0.70, 0.15, 0.00, [250: 20 ]
41, 0.85, 24, 22, 0.83, 0.70, 0.15, 0.05, [250: 20 ]
41, 0.86, 24, 22, 0.85, 0.70, 0.15, 0.10, [250: 20 ]
41, 0.90, 6, 22, 0.86, 0.70, 0.20, 0.00, [250: 20 ]
41, 0.90, 24, 22, 0.88, 0.70, 0.20, 0.05, [250: 20 ]
41, 0.95, 66, 22, 0.91, 0.70, 0.25, 0.00, [250: 20 ]
41, 0.75, 6, 22, 0.74, 0.75, 0.00, 0.00, [250: 20 ]
41, 0.75, 24, 2, 0.75, 0.75, 0.00, 0.05, [250: 20 ]
41, 0.77, 41, 0, 0.77, 0.75, 0.00, 0.10, [250: 20 ]
41, 0.78, 41, 0, 0.78, 0.75, 0.00, 0.15, [250: 20 ]
41, 0.80, 41, 0, 0.80, 0.75, 0.00, 0.20, [250: 20 ]
41, 0.80, 6, 22, 0.78, 0.75, 0.05, 0.00, [250: 20 ]
41, 0.80, 24, 22, 0.79, 0.75, 0.05, 0.05, [250: 20 ]
41, 0.81, 41, 0, 0.81, 0.75, 0.05, 0.10, [250: 20 ]
41, 0.83, 41, 0, 0.83, 0.75, 0.05, 0.15, [250: 20 ]
41, 0.85, 6, 22, 0.82, 0.75, 0.10, 0.00, [250: 20 ]
41, 0.85, 24, 22, 0.84, 0.75, 0.10, 0.05, [250: 20 ]
41, 0.86, 24, 1, 0.85, 0.75, 0.10, 0.10, [250: 20 ]
41, 0.90, 6, 22, 0.87, 0.75, 0.15, 0.00, [250: 20 ]
41, 0.90, 24, 22, 0.88, 0.75, 0.15, 0.05, [250: 20 ]
41, 0.95, 6, 22, 0.91, 0.75, 0.20, 0.00, [250: 20 ]
41, 0.80, 6, 22, 0.78, 0.80, 0.00, 0.00, [250: 20 ]
41, 0.80, 24, 22, 0.80, 0.80, 0.00, 0.05, [250: 20 ]
41, 0.82, 41, 0, 0.82, 0.80, 0.00, 0.10, [250: 20 ]
41, 0.83, 41, 0, 0.83, 0.80, 0.00, 0.15, [250: 20 ]
41, 0.85, 6, 22, 0.83, 0.80, 0.05, 0.00, [250: 20 ]
41, 0.85, 24, 22, 0.84, 0.80, 0.05, 0.05, [250: 20 ]
