sourceId, foundPos,foundPosId, placeRank, placeRatio, ratio1, ratio2, ratio3, params
49, 0.83, 49, 0, 0.83, 0.20, 0.45, 0.30, [100: 90 ]
49, 0.70, 3, -1, -1.00, 0.20, 0.50, 0.00, [100: 90 ]
49, 0.71, 38, -1, -1.00, 0.20, 0.50, 0.05, [100: 90 ]
49, 0.71, 49, 0, 0.71, 0.20, 0.50, 0.10, [100: 90 ]
49, 0.75, 49, 0, 0.75, 0.20, 0.50, 0.15, [100: 90 ]
49, 0.79, 49, 0, 0.79, 0.20, 0.50, 0.20, [100: 90 ]
49, 0.83, 49, 0, 0.83, 0.20, 0.50, 0.25, [100: 90 ]
49, 0.75, 3, -1, -1.00, 0.20, 0.55, 0.00, [100: 90 ]
49, 0.76, 38, -1, -1.00, 0.20, 0.55, 0.05, [100: 90 ]
49, 0.76, 38, 1, 0.76, 0.20, 0.55, 0.10, [100: 90 ]
49, 0.80, 49, 0, 0.80, 0.20, 0.55, 0.15, [100: 90 ]
49, 0.84, 49, 0, 0.84, 0.20, 0.55, 0.20, [100: 90 ]
49, 0.80, 3, -1, -1.00, 0.20, 0.60, 0.00, [100: 90 ]
49, 0.81, 38, -1, -1.00, 0.20, 0.60, 0.05, [100: 90 ]
49, 0.81, 38, -1, -1.00, 0.20, 0.60, 0.10, [100: 90 ]
49, 0.84, 49, 0, 0.84, 0.20, 0.60, 0.15, [100: 90 ]
49, 0.85, 3, -1, -1.00, 0.20, 0.65, 0.00, [100: 90 ]
49, 0.86, 38, -1, -1.00, 0.20, 0.65, 0.05, [100: 90 ]
49, 0.86, 38, -1, -1.00, 0.20, 0.65, 0.10, [100: 90 ]
49, 0.90, 3, -1, -1.00, 0.20, 0.70, 0.00, [100: 90 ]
49, 0.91, 38, -1, -1.00, 0.20, 0.70, 0.05, [100: 90 ]
49, 0.95, 3, -1, -1.00, 0.20, 0.75, 0.00, [100: 90 ]
49, 0.25, 3, -1, -1.00, 0.25, 0.00, 0.00, [100: 90 ]
49, 0.28, 49, 0, 0.28, 0.25, 0.00, 0.05, [100: 90 ]
49, 0.32, 49, 0, 0.32, 0.25, 0.00, 0.10, [100: 90 ]
49, 0.36, 49, 0, 0.36, 0.25, 0.00, 0.15, [100: 90 ]
49, 0.41, 46, 1, 0.40, 0.25, 0.00, 0.20, [100: 90 ]
49, 0.45, 46, 2, 0.44, 0.25, 0.00, 0.25, [100: 90 ]
49, 0.50, 46, 2, 0.48, 0.25, 0.00, 0.30, [100: 90 ]
49, 0.55, 47, 2, 0.52, 0.25, 0.00, 0.35, [100: 90 ]
49, 0.60, 47, 2, 0.56, 0.25, 0.00, 0.40, [100: 90 ]
49, 0.65, 47, 2, 0.60, 0.25, 0.00, 0.45, [100: 90 ]
49, 0.70, 47, 2, 0.64, 0.25, 0.00, 0.50, [100: 90 ]
49, 0.75, 47, 2, 0.68, 0.25, 0.00, 0.55, [100: 90 ]
49, 0.80, 47, 2, 0.72, 0.25, 0.00, 0.60, [100: 90 ]
49, 0.85, 47, 2, 0.76, 0.25, 0.00, 0.65, [100: 90 ]
49, 0.90, 47, 2, 0.80, 0.25, 0.00, 0.70, [100: 90 ]
49, 0.30, 3, -1, -1.00, 0.25, 0.05, 0.00, [100: 90 ]
49, 0.33, 49, 0, 0.33, 0.25, 0.05, 0.05, [100: 90 ]
49, 0.37, 49, 0, 0.37, 0.25, 0.05, 0.10, [100: 90 ]
49, 0.41, 49, 0, 0.41, 0.25, 0.05, 0.15, [100: 90 ]
49, 0.45, 49, 0, 0.45, 0.25, 0.05, 0.20, [100: 90 ]
49, 0.49, 46, 1, 0.49, 0.25, 0.05, 0.25, [100: 90 ]
49, 0.54, 46, 2, 0.53, 0.25, 0.05, 0.30, [100: 90 ]
49, 0.58, 47, 2, 0.57, 0.25, 0.05, 0.35, [100: 90 ]
49, 0.63, 47, 2, 0.61, 0.25, 0.05, 0.40, [100: 90 ]
49, 0.68, 47, 2, 0.65, 0.25, 0.05, 0.45, [100: 90 ]
49, 0.73, 47, 2, 0.69, 0.25, 0.05, 0.50, [100: 90 ]
49, 0.78, 47, 2, 0.73, 0.25, 0.05, 0.55, [100: 90 ]
49, 0.83, 47, 2, 0.77, 0.25, 0.05, 0.60, [100: 90 ]
49, 0.88, 47, 2, 0.81, 0.25, 0.05, 0.65, [100: 90 ]
49, 0.35, 3, -1, -1.00, 0.25, 0.10, 0.00, [100: 90 ]
49, 0.37, 49, 0, 0.37, 0.25, 0.10, 0.05, [100: 90 ]
49, 0.41, 49, 0, 0.41, 0.25, 0.10, 0.10, [100: 90 ]
49, 0.45, 49, 0, 0.45, 0.25, 0.10, 0.15, [100: 90 ]
49, 0.49, 49, 0, 0.49, 0.25, 0.10, 0.20, [100: 90 ]
49, 0.53, 49, 0, 0.53, 0.25, 0.10, 0.25, [100: 90 ]
49, 0.57, 46, 1, 0.57, 0.25, 0.10, 0.30, [100: 90 ]
49, 0.62, 46, 2, 0.61, 0.25, 0.10, 0.35, [100: 90 ]
49, 0.67, 47, 2, 0.65, 0.25, 0.10, 0.40, [100: 90 ]
49, 0.72, 47, 2, 0.69, 0.25, 0.10, 0.45, [100: 90 ]
49, 0.77, 47, 2, 0.73, 0.25, 0.10, 0.50, [100: 90 ]
49, 0.82, 47, 2, 0.77, 0.25, 0.10, 0.55, [100: 90 ]
49, 0.87, 47, 2, 0.81, 0.25, 0.10, 0.60, [100: 90 ]
49, 0.40, 3, -1, -1.00, 0.25, 0.15, 0.00, [100: 90 ]
49, 0.41, 49, 0, 0.41, 0.25, 0.15, 0.05, [100: 90 ]
49, 0.45, 49, 0, 0.45, 0.25, 0.15, 0.10, [100: 90 ]
49, 0.49, 49, 0, 0.49, 0.25, 0.15, 0.15, [100: 90 ]
49, 0.53, 49, 0, 0.53, 0.25, 0.15, 0.20, [100: 90 ]
49, 0.57, 49, 0, 0.57, 0.25, 0.15, 0.25, [100: 90 ]
49, 0.61, 49, 0, 0.61, 0.25, 0.15, 0.30, [100: 90 ]
49, 0.66, 46, 2, 0.65, 0.25, 0.15, 0.35, [100: 90 ]
49, 0.71, 46, 2, 0.69, 0.25, 0.15, 0.40, [100: 90 ]
49, 0.75, 47, 2, 0.73, 0.25, 0.15, 0.45, [100: 90 ]
49, 0.80, 47, 2, 0.77, 0.25, 0.15, 0.50, [100: 90 ]
49, 0.85, 47, 2, 0.81, 0.25, 0.15, 0.55, [100: 90 ]
49, 0.45, 3, -1, -1.00, 0.25, 0.20, 0.00, [100: 90 ]
49, 0.46, 49, 0, 0.46, 0.25, 0.20, 0.05, [100: 90 ]
49, 0.50, 49, 0, 0.50, 0.25, 0.20, 0.10, [100: 90 ]
49, 0.54, 49, 0, 0.54, 0.25, 0.20, 0.15, [100: 90 ]
49, 0.58, 49, 0, 0.58, 0.25, 0.20, 0.20, [100: 90 ]
49, 0.62, 49, 0, 0.62, 0.25, 0.20, 0.25, [100: 90 ]
49, 0.66, 49, 0, 0.66, 0.25, 0.20, 0.30, [100: 90 ]
49, 0.70, 49, 0, 0.70, 0.25, 0.20, 0.35, [100: 90 ]
49, 0.74, 46, 2, 0.74, 0.25, 0.20, 0.40, [100: 90 ]
49, 0.79, 46, 2, 0.78, 0.25, 0.20, 0.45, [100: 90 ]
49, 0.84, 47, 2, 0.82, 0.25, 0.20, 0.50, [100: 90 ]
49, 0.50, 3, -1, -1.00, 0.25, 0.25, 0.00, [100: 90 ]
49, 0.51, 38, -1, -1.00, 0.25, 0.25, 0.05, [100: 90 ]
49, 0.54, 49, 0, 0.54, 0.25, 0.25, 0.10, [100: 90 ]
49, 0.58, 49, 0, 0.58, 0.25, 0.25, 0.15, [100: 90 ]
49, 0.62, 49, 0, 0.62, 0.25, 0.25, 0.20, [100: 90 ]
49, 0.66, 49, 0, 0.66, 0.25, 0.25, 0.25, [100: 90 ]
49, 0.70, 49, 0, 0.70, 0.25, 0.25, 0.30, [100: 90 ]
49, 0.74, 49, 0, 0.74, 0.25, 0.25, 0.35, [100: 90 ]
49, 0.78, 49, 0, 0.78, 0.25, 0.25, 0.40, [100: 90 ]
49, 0.83, 46, 2, 0.82, 0.25, 0.25, 0.45, [100: 90 ]
49, 0.55, 3, -1, -1.00, 0.25, 0.30, 0.00, [100: 90 ]
49, 0.56, 38, -1, -1.00, 0.25, 0.30, 0.05, [100: 90 ]
49, 0.59, 49, 0, 0.59, 0.25, 0.30, 0.10, [100: 90 ]
49, 0.63, 49, 0, 0.63, 0.25, 0.30, 0.15, [100: 90 ]
49, 0.67, 49, 0, 0.67, 0.25, 0.30, 0.20, [100: 90 ]
49, 0.71, 49, 0, 0.71, 0.25, 0.30, 0.25, [100: 90 ]
49, 0.75, 49, 0, 0.75, 0.25, 0.30, 0.30, [100: 90 ]
49, 0.79, 49, 0, 0.79, 0.25, 0.30, 0.35, [100: 90 ]
49, 0.83, 49, 0, 0.83, 0.25, 0.30, 0.40, [100: 90 ]
49, 0.60, 3, -1, -1.00, 0.25, 0.35, 0.00, [100: 90 ]
49, 0.61, 38, -1, -1.00, 0.25, 0.35, 0.05, [100: 90 ]
49, 0.63, 49, 0, 0.63, 0.25, 0.35, 0.10, [100: 90 ]
49, 0.67, 49, 0, 0.67, 0.25, 0.35, 0.15, [100: 90 ]
49, 0.71, 49, 0, 0.71, 0.25, 0.35, 0.20, [100: 90 ]
49, 0.75, 49, 0, 0.75, 0.25, 0.35, 0.25, [100: 90 ]
49, 0.79, 49, 0, 0.79, 0.25, 0.35, 0.30, [100: 90 ]
49, 0.83, 49, 0, 0.83, 0.25, 0.35, 0.35, [100: 90 ]
49, 0.87, 49, 0, 0.87, 0.25, 0.35, 0.40, [100: 90 ]
49, 0.65, 3, -1, -1.00, 0.25, 0.40, 0.00, [100: 90 ]
49, 0.65, 38, -1, -1.00, 0.25, 0.40, 0.05, [100: 90 ]
49, 0.67, 49, 0, 0.67, 0.25, 0.40, 0.10, [100: 90 ]
49, 0.71, 49, 0, 0.71, 0.25, 0.40, 0.15, [100: 90 ]
49, 0.75, 49, 0, 0.75, 0.25, 0.40, 0.20, [100: 90 ]
49, 0.79, 49, 0, 0.79, 0.25, 0.40, 0.25, [100: 90 ]
49, 0.83, 49, 0, 0.83, 0.25, 0.40, 0.30, [100: 90 ]
49, 0.70, 3, -1, -1.00, 0.25, 0.45, 0.00, [100: 90 ]
49, 0.71, 38, -1, -1.00, 0.25, 0.45, 0.05, [100: 90 ]
49, 0.72, 49, 0, 0.72, 0.25, 0.45, 0.10, [100: 90 ]
49, 0.76, 49, 0, 0.76, 0.25, 0.45, 0.15, [100: 90 ]
49, 0.80, 49, 0, 0.80, 0.25, 0.45, 0.20, [100: 90 ]
49, 0.84, 49, 0, 0.84, 0.25, 0.45, 0.25, [100: 90 ]
49, 0.75, 3, -1, -1.00, 0.25, 0.50, 0.00, [100: 90 ]
49, 0.76, 38, -1, -1.00, 0.25, 0.50, 0.05, [100: 90 ]
49, 0.76, 49, 0, 0.76, 0.25, 0.50, 0.10, [100: 90 ]
49, 0.80, 49, 0, 0.80, 0.25, 0.50, 0.15, [100: 90 ]
49, 0.84, 49, 0, 0.84, 0.25, 0.50, 0.20, [100: 90 ]
49, 0.80, 3, -1, -1.00, 0.25, 0.55, 0.00, [100: 90 ]
49, 0.80, 38, -1, -1.00, 0.25, 0.55, 0.05, [100: 90 ]
49, 0.81, 38, -1, -1.00, 0.25, 0.55, 0.10, [100: 90 ]
49, 0.84, 49, 0, 0.84, 0.25, 0.55, 0.15, [100: 90 ]
49, 0.85, 3, -1, -1.00, 0.25, 0.60, 0.00, [100: 90 ]
49, 0.86, 38, -1, -1.00, 0.25, 0.60, 0.05, [100: 90 ]
49, 0.86, 38, -1, -1.00, 0.25, 0.60, 0.10, [100: 90 ]
49, 0.90, 3, -1, -1.00, 0.25, 0.65, 0.00, [100: 90 ]
49, 0.91, 38, -1, -1.00, 0.25, 0.65, 0.05, [100: 90 ]
49, 0.95, 3, -1, -1.00, 0.25, 0.70, 0.00, [100: 90 ]
49, 0.30, 3, -1, -1.00, 0.30, 0.00, 0.00, [100: 90 ]
49, 0.33, 49, 0, 0.33, 0.30, 0.00, 0.05, [100: 90 ]
49, 0.37, 49, 0, 0.37, 0.30, 0.00, 0.10, [100: 90 ]
49, 0.41, 49, 0, 0.41, 0.30, 0.00, 0.15, [100: 90 ]
49, 0.45, 49, 0, 0.45, 0.30, 0.00, 0.20, [100: 90 ]
49, 0.50, 46, 1, 0.49, 0.30, 0.00, 0.25, [100: 90 ]
49, 0.54, 46, 2, 0.53, 0.30, 0.00, 0.30, [100: 90 ]
49, 0.59, 46, 2, 0.57, 0.30, 0.00, 0.35, [100: 90 ]
49, 0.64, 47, 2, 0.61, 0.30, 0.00, 0.40, [100: 90 ]
49, 0.69, 47, 2, 0.65, 0.30, 0.00, 0.45, [100: 90 ]
49, 0.74, 47, 2, 0.69, 0.30, 0.00, 0.50, [100: 90 ]
49, 0.79, 47, 2, 0.73, 0.30, 0.00, 0.55, [100: 90 ]
49, 0.84, 47, 2, 0.77, 0.30, 0.00, 0.60, [100: 90 ]
49, 0.89, 47, 2, 0.81, 0.30, 0.00, 0.65, [100: 90 ]
49, 0.35, 3, -1, -1.00, 0.30, 0.05, 0.00, [100: 90 ]
49, 0.37, 49, 0, 0.37, 0.30, 0.05, 0.05, [100: 90 ]
49, 0.41, 49, 0, 0.41, 0.30, 0.05, 0.10, [100: 90 ]
49, 0.45, 49, 0, 0.45, 0.30, 0.05, 0.15, [100: 90 ]
49, 0.49, 49, 0, 0.49, 0.30, 0.05, 0.20, [100: 90 ]
49, 0.53, 49, 0, 0.53, 0.30, 0.05, 0.25, [100: 90 ]
49, 0.58, 46, 1, 0.57, 0.30, 0.05, 0.30, [100: 90 ]
49, 0.63, 46, 2, 0.61, 0.30, 0.05, 0.35, [100: 90 ]
49, 0.67, 46, 2, 0.65, 0.30, 0.05, 0.40, [100: 90 ]
49, 0.72, 47, 2, 0.69, 0.30, 0.05, 0.45, [100: 90 ]
49, 0.77, 47, 2, 0.73, 0.30, 0.05, 0.50, [100: 90 ]
49, 0.82, 47, 2, 0.77, 0.30, 0.05, 0.55, [100: 90 ]
49, 0.87, 47, 2, 0.81, 0.30, 0.05, 0.60, [100: 90 ]
49, 0.40, 3, -1, -1.00, 0.30, 0.10, 0.00, [100: 90 ]
49, 0.42, 49, 0, 0.42, 0.30, 0.10, 0.05, [100: 90 ]
49, 0.46, 49, 0, 0.46, 0.30, 0.10, 0.10, [100: 90 ]
49, 0.50, 49, 0, 0.50, 0.30, 0.10, 0.15, [100: 90 ]
49, 0.54, 49, 0, 0.54, 0.30, 0.10, 0.20, [100: 90 ]
49, 0.58, 49, 0, 0.58, 0.30, 0.10, 0.25, [100: 90 ]
49, 0.62, 49, 0, 0.62, 0.30, 0.10, 0.30, [100: 90 ]
49, 0.66, 46, 2, 0.66, 0.30, 0.10, 0.35, [100: 90 ]
49, 0.71, 46, 2, 0.70, 0.30, 0.10, 0.40, [100: 90 ]
49, 0.76, 47, 2, 0.74, 0.30, 0.10, 0.45, [100: 90 ]
49, 0.81, 47, 2, 0.78, 0.30, 0.10, 0.50, [100: 90 ]
49, 0.86, 47, 2, 0.82, 0.30, 0.10, 0.55, [100: 90 ]
49, 0.91, 47, 2, 0.86, 0.30, 0.10, 0.60, [100: 90 ]
49, 0.45, 3, -1, -1.00, 0.30, 0.15, 0.00, [100: 90 ]
49, 0.46, 49, 0, 0.46, 0.30, 0.15, 0.05, [100: 90 ]
49, 0.50, 49, 0, 0.50, 0.30, 0.15, 0.10, [100: 90 ]
49, 0.54, 49, 0, 0.54, 0.30, 0.15, 0.15, [100: 90 ]
49, 0.58, 49, 0, 0.58, 0.30, 0.15, 0.20, [100: 90 ]
49, 0.62, 49, 0, 0.62, 0.30, 0.15, 0.25, [100: 90 ]
49, 0.66, 49, 0, 0.66, 0.30, 0.15, 0.30, [100: 90 ]
49, 0.70, 49, 0, 0.70, 0.30, 0.15, 0.35, [100: 90 ]
49, 0.75, 46, 2, 0.74, 0.30, 0.15, 0.40, [100: 90 ]
49, 0.80, 46, 2, 0.78, 0.30, 0.15, 0.45, [100: 90 ]
49, 0.84, 47, 2, 0.82, 0.30, 0.15, 0.50, [100: 90 ]
49, 0.89, 47, 2, 0.86, 0.30, 0.15, 0.55, [100: 90 ]
49, 0.50, 3, -1, -1.00, 0.30, 0.20, 0.00, [100: 90 ]
49, 0.51, 49, 0, 0.51, 0.30, 0.20, 0.05, [100: 90 ]
49, 0.55, 49, 0, 0.55, 0.30, 0.20, 0.10, [100: 90 ]
49, 0.59, 49, 0, 0.59, 0.30, 0.20, 0.15, [100: 90 ]
49, 0.63, 49, 0, 0.63, 0.30, 0.20, 0.20, [100: 90 ]
49, 0.67, 49, 0, 0.67, 0.30, 0.20, 0.25, [100: 90 ]
49, 0.71, 49, 0, 0.71, 0.30, 0.20, 0.30, [100: 90 ]
49, 0.75, 49, 0, 0.75, 0.30, 0.20, 0.35, [100: 90 ]
49, 0.79, 49, 0, 0.79, 0.30, 0.20, 0.40, [100: 90 ]
49, 0.83, 46, 2, 0.83, 0.30, 0.20, 0.45, [100: 90 ]
49, 0.55, 3, -1, -1.00, 0.30, 0.25, 0.00, [100: 90 ]
49, 0.56, 38, -1, -1.00, 0.30, 0.25, 0.05, [100: 90 ]
49, 0.59, 49, 0, 0.59, 0.30, 0.25, 0.10, [100: 90 ]
49, 0.63, 49, 0, 0.63, 0.30, 0.25, 0.15, [100: 90 ]
49, 0.67, 49, 0, 0.67, 0.30, 0.25, 0.20, [100: 90 ]
49, 0.71, 49, 0, 0.71, 0.30, 0.25, 0.25, [100: 90 ]
49, 0.75, 49, 0, 0.75, 0.30, 0.25, 0.30, [100: 90 ]
49, 0.79, 49, 0, 0.79, 0.30, 0.25, 0.35, [100: 90 ]
49, 0.83, 49, 0, 0.83, 0.30, 0.25, 0.40, [100: 90 ]
49, 0.60, 3, -1, -1.00, 0.30, 0.30, 0.00, [100: 90 ]
49, 0.61, 38, -1, -1.00, 0.30, 0.30, 0.05, [100: 90 ]
49, 0.63, 49, 0, 0.63, 0.30, 0.30, 0.10, [100: 90 ]
49, 0.67, 49, 0, 0.67, 0.30, 0.30, 0.15, [100: 90 ]
49, 0.71, 49, 0, 0.71, 0.30, 0.30, 0.20, [100: 90 ]
49, 0.75, 49, 0, 0.75, 0.30, 0.30, 0.25, [100: 90 ]
49, 0.79, 49, 0, 0.79, 0.30, 0.30, 0.30, [100: 90 ]
49, 0.83, 49, 0, 0.83, 0.30, 0.30, 0.35, [100: 90 ]
49, 0.65, 3, -1, -1.00, 0.30, 0.35, 0.00, [100: 90 ]
49, 0.65, 38, -1, -1.00, 0.30, 0.35, 0.05, [100: 90 ]
49, 0.68, 49, 0, 0.68, 0.30, 0.35, 0.10, [100: 90 ]
49, 0.72, 49, 0, 0.72, 0.30, 0.35, 0.15, [100: 90 ]
49, 0.76, 49, 0, 0.76, 0.30, 0.35, 0.20, [100: 90 ]
49, 0.80, 49, 0, 0.80, 0.30, 0.35, 0.25, [100: 90 ]
49, 0.84, 49, 0, 0.84, 0.30, 0.35, 0.30, [100: 90 ]
49, 0.88, 49, 0, 0.88, 0.30, 0.35, 0.35, [100: 90 ]
49, 0.70, 3, -1, -1.00, 0.30, 0.40, 0.00, [100: 90 ]
49, 0.71, 38, -1, -1.00, 0.30, 0.40, 0.05, [100: 90 ]
49, 0.72, 49, 0, 0.72, 0.30, 0.40, 0.10, [100: 90 ]
49, 0.76, 49, 0, 0.76, 0.30, 0.40, 0.15, [100: 90 ]
49, 0.80, 49, 0, 0.80, 0.30, 0.40, 0.20, [100: 90 ]
49, 0.84, 49, 0, 0.84, 0.30, 0.40, 0.25, [100: 90 ]
49, 0.75, 3, -1, -1.00, 0.30, 0.45, 0.00, [100: 90 ]
49, 0.76, 38, -1, -1.00, 0.30, 0.45, 0.05, [100: 90 ]
49, 0.76, 49, 0, 0.76, 0.30, 0.45, 0.10, [100: 90 ]
49, 0.80, 49, 0, 0.80, 0.30, 0.45, 0.15, [100: 90 ]
49, 0.84, 49, 0, 0.84, 0.30, 0.45, 0.20, [100: 90 ]
49, 0.80, 3, -1, -1.00, 0.30, 0.50, 0.00, [100: 90 ]
49, 0.80, 38, -1, -1.00, 0.30, 0.50, 0.05, [100: 90 ]
49, 0.81, 38, 1, 0.81, 0.30, 0.50, 0.10, [100: 90 ]
49, 0.85, 49, 0, 0.85, 0.30, 0.50, 0.15, [100: 90 ]
49, 0.85, 3, -1, -1.00, 0.30, 0.55, 0.00, [100: 90 ]
49, 0.85, 38, -1, -1.00, 0.30, 0.55, 0.05, [100: 90 ]
49, 0.86, 38, -1, -1.00, 0.30, 0.55, 0.10, [100: 90 ]
49, 0.90, 3, -1, -1.00, 0.30, 0.60, 0.00, [100: 90 ]
49, 0.90, 38, -1, -1.00, 0.30, 0.60, 0.05, [100: 90 ]
49, 0.95, 3, -1, -1.00, 0.30, 0.65, 0.00, [100: 90 ]
49, 0.35, 3, -1, -1.00, 0.35, 0.00, 0.00, [100: 90 ]
49, 0.38, 49, 0, 0.38, 0.35, 0.00, 0.05, [100: 90 ]
49, 0.42, 49, 0, 0.42, 0.35, 0.00, 0.10, [100: 90 ]
49, 0.46, 49, 0, 0.46, 0.35, 0.00, 0.15, [100: 90 ]
49, 0.50, 49, 0, 0.50, 0.35, 0.00, 0.20, [100: 90 ]
49, 0.54, 49, 0, 0.54, 0.35, 0.00, 0.25, [100: 90 ]
49, 0.59, 46, 2, 0.58, 0.35, 0.00, 0.30, [100: 90 ]
49, 0.63, 46, 2, 0.62, 0.35, 0.00, 0.35, [100: 90 ]
49, 0.68, 46, 2, 0.66, 0.35, 0.00, 0.40, [100: 90 ]
49, 0.73, 47, 2, 0.70, 0.35, 0.00, 0.45, [100: 90 ]
49, 0.78, 47, 2, 0.74, 0.35, 0.00, 0.50, [100: 90 ]
49, 0.83, 47, 2, 0.78, 0.35, 0.00, 0.55, [100: 90 ]
49, 0.88, 47, 2, 0.82, 0.35, 0.00, 0.60, [100: 90 ]
49, 0.40, 3, -1, -1.00, 0.35, 0.05, 0.00, [100: 90 ]
49, 0.42, 49, 0, 0.42, 0.35, 0.05, 0.05, [100: 90 ]
49, 0.46, 49, 0, 0.46, 0.35, 0.05, 0.10, [100: 90 ]
49, 0.50, 49, 0, 0.50, 0.35, 0.05, 0.15, [100: 90 ]
49, 0.54, 49, 0, 0.54, 0.35, 0.05, 0.20, [100: 90 ]
49, 0.58, 49, 0, 0.58, 0.35, 0.05, 0.25, [100: 90 ]
49, 0.62, 49, 0, 0.62, 0.35, 0.05, 0.30, [100: 90 ]
49, 0.67, 46, 2, 0.66, 0.35, 0.05, 0.35, [100: 90 ]
49, 0.72, 46, 2, 0.70, 0.35, 0.05, 0.40, [100: 90 ]
49, 0.77, 46, 2, 0.74, 0.35, 0.05, 0.45, [100: 90 ]
49, 0.81, 47, 2, 0.78, 0.35, 0.05, 0.50, [100: 90 ]
49, 0.86, 47, 2, 0.82, 0.35, 0.05, 0.55, [100: 90 ]
49, 0.45, 3, -1, -1.00, 0.35, 0.10, 0.00, [100: 90 ]
49, 0.47, 49, 0, 0.47, 0.35, 0.10, 0.05, [100: 90 ]
49, 0.51, 49, 0, 0.51, 0.35, 0.10, 0.10, [100: 90 ]
49, 0.55, 49, 0, 0.55, 0.35, 0.10, 0.15, [100: 90 ]
49, 0.59, 49, 0, 0.59, 0.35, 0.10, 0.20, [100: 90 ]
49, 0.63, 49, 0, 0.63, 0.35, 0.10, 0.25, [100: 90 ]
49, 0.67, 49, 0, 0.67, 0.35, 0.10, 0.30, [100: 90 ]
49, 0.71, 46, 1, 0.71, 0.35, 0.10, 0.35, [100: 90 ]
49, 0.75, 46, 2, 0.75, 0.35, 0.10, 0.40, [100: 90 ]
49, 0.80, 46, 2, 0.79, 0.35, 0.10, 0.45, [100: 90 ]
49, 0.85, 47, 2, 0.83, 0.35, 0.10, 0.50, [100: 90 ]
49, 0.90, 47, 2, 0.87, 0.35, 0.10, 0.55, [100: 90 ]
49, 0.50, 3, -1, -1.00, 0.35, 0.15, 0.00, [100: 90 ]
49, 0.51, 49, 0, 0.51, 0.35, 0.15, 0.05, [100: 90 ]
49, 0.55, 49, 0, 0.55, 0.35, 0.15, 0.10, [100: 90 ]
49, 0.59, 49, 0, 0.59, 0.35, 0.15, 0.15, [100: 90 ]
49, 0.63, 49, 0, 0.63, 0.35, 0.15, 0.20, [100: 90 ]
49, 0.67, 49, 0, 0.67, 0.35, 0.15, 0.25, [100: 90 ]
49, 0.71, 49, 0, 0.71, 0.35, 0.15, 0.30, [100: 90 ]
49, 0.75, 49, 0, 0.75, 0.35, 0.15, 0.35, [100: 90 ]
49, 0.79, 46, 1, 0.79, 0.35, 0.15, 0.40, [100: 90 ]
49, 0.84, 46, 2, 0.83, 0.35, 0.15, 0.45, [100: 90 ]
49, 0.89, 46, 2, 0.87, 0.35, 0.15, 0.50, [100: 90 ]
49, 0.55, 3, -1, -1.00, 0.35, 0.20, 0.00, [100: 90 ]
49, 0.56, 38, 1, 0.55, 0.35, 0.20, 0.05, [100: 90 ]
49, 0.59, 49, 0, 0.59, 0.35, 0.20, 0.10, [100: 90 ]
49, 0.63, 49, 0, 0.63, 0.35, 0.20, 0.15, [100: 90 ]
49, 0.67, 49, 0, 0.67, 0.35, 0.20, 0.20, [100: 90 ]
49, 0.71, 49, 0, 0.71, 0.35, 0.20, 0.25, [100: 90 ]
49, 0.75, 49, 0, 0.75, 0.35, 0.20, 0.30, [100: 90 ]
49, 0.79, 49, 0, 0.79, 0.35, 0.20, 0.35, [100: 90 ]
49, 0.83, 49, 0, 0.83, 0.35, 0.20, 0.40, [100: 90 ]
49, 0.60, 3, -1, -1.00, 0.35, 0.25, 0.00, [100: 90 ]
49, 0.61, 38, -1, -1.00, 0.35, 0.25, 0.05, [100: 90 ]
49, 0.64, 49, 0, 0.64, 0.35, 0.25, 0.10, [100: 90 ]
49, 0.68, 49, 0, 0.68, 0.35, 0.25, 0.15, [100: 90 ]
49, 0.72, 49, 0, 0.72, 0.35, 0.25, 0.20, [100: 90 ]
49, 0.76, 49, 0, 0.76, 0.35, 0.25, 0.25, [100: 90 ]
49, 0.80, 49, 0, 0.80, 0.35, 0.25, 0.30, [100: 90 ]
49, 0.84, 49, 0, 0.84, 0.35, 0.25, 0.35, [100: 90 ]
49, 0.65, 3, -1, -1.00, 0.35, 0.30, 0.00, [100: 90 ]
49, 0.65, 38, -1, -1.00, 0.35, 0.30, 0.05, [100: 90 ]
49, 0.68, 49, 0, 0.68, 0.35, 0.30, 0.10, [100: 90 ]
49, 0.72, 49, 0, 0.72, 0.35, 0.30, 0.15, [100: 90 ]
49, 0.76, 49, 0, 0.76, 0.35, 0.30, 0.20, [100: 90 ]
49, 0.80, 49, 0, 0.80, 0.35, 0.30, 0.25, [100: 90 ]
49, 0.84, 49, 0, 0.84, 0.35, 0.30, 0.30, [100: 90 ]
49, 0.70, 3, -1, -1.00, 0.35, 0.35, 0.00, [100: 90 ]
49, 0.71, 38, -1, -1.00, 0.35, 0.35, 0.05, [100: 90 ]
49, 0.73, 49, 0, 0.73, 0.35, 0.35, 0.10, [100: 90 ]
49, 0.77, 49, 0, 0.77, 0.35, 0.35, 0.15, [100: 90 ]
49, 0.81, 49, 0, 0.81, 0.35, 0.35, 0.20, [100: 90 ]
49, 0.85, 49, 0, 0.85, 0.35, 0.35, 0.25, [100: 90 ]
49, 0.89, 49, 0, 0.89, 0.35, 0.35, 0.30, [100: 90 ]
49, 0.75, 3, -1, -1.00, 0.35, 0.40, 0.00, [100: 90 ]
49, 0.76, 38, -1, -1.00, 0.35, 0.40, 0.05, [100: 90 ]
